id,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,name,rating,summary,genres/3/id,genres/3/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name
1207,12,Role-playing (RPG),,,,,Tales of the Abyss,82.45414764571153,"This entry in Namco's popular Tales series takes place in a world where prophecies clue people in to future happenings. Tales of the Abyss boasts a revolutionary new free roaming battle system allowing players to move anywhere on the battlefield, a first in the Tales series which brings new depth to the intense, high-action battles that Tales games are knows for.",,,,,,,,
18037,31,Adventure,34,Visual Novel,,,Ever17: The Out of Infinity,83.17634094552913,"Ever 17: The Out of Infinity is a visual novel video game developed by KID. It is the second entry in the Infinity series; it is preceded by Never 7: The End of Infinity, and followed by Remember 11: The Age of Infinity, 12Riven: The Psi-Climinal of Integral, and Code_18.

From VNDB:
""Ever17 is the tale of seven individuals who come to be trapped 153 feet within the underwater marine theme park, LeMU. During an apparently normal day at the park, a massive accident happens, placing almost half of the facility underwater. The path to the surface and the communication lines are cut off. In addition, LeMU is under constant assault by severe water pressure, limiting time to find a means of escape to 119 hours. Escape is not the only concern, however; many questions arise as to the legitimacy of the accident and whether or not those trapped there were brought there for a purpose.""",,,,,,,,
17589,5,Shooter,12,Role-playing (RPG),32,Indie,Black Ice,80,"Black Ice is a Hack and Shoot – a Cyberpunk First-Person Shooter/Hack & Slash RPG about hacking. Think Borderlands meets Tron. The cyber-world is procedurally generated, the colors are neon, the loot is randomized, and the lasers are loud. Black Ice is currently in Beta, with updates on the way.",,,,,,,,
7968,10,Racing,14,Sport,,,Colin McRae Rally 3,80.00763156376694,"You are given 3 seasons to win the world rally championship, racing the Ford Focus RS RWC. In each season there are 8 competitions, staged in Australia, the USA, England, Sweden, Japan, Greece and Finland. Each competition has 6 stages set around different landscapes, and a special head-to-head stage at the end. You are out to beat the clock, and the time set by the opposing teams, on each occasion. Beat the time, win the stage, and you are once step closer to taking the world title.

Along the way you can alter and modify the Focus' setup, from the wheels used, gearboxes, brakes, suspension and so forth. You can also test drive the car before any event to make sure the setup is to your liking.",,,,,,,,
633,13,Simulator,15,Strategy,16,Turn-based strategy (TBS),Sid Meier's Civilization IV: Beyond the Sword,84.89482559110147,"Sid Meier's Civilization IV: Beyond the Sword is the second expansion pack for Civilization IV - the 2005 PC Game of the Year that has become a worldwide hit. The expansion focuses on the time periods after the invention of gunpowder and delivers 11 unique and challenging scenarios created by the development team at Firaxis as well as esteemed members of the Civ Community. Civ IV: Beyond the Sword also includes ten new civilizations, sixteen new leaders, five new wonders, and a variety of new units that offer even more fun and exciting ways for players to expand their civilization's power as they strive for world domination.

Expanded Epic Game: Adds a massive increase of new units, buildings, and technologies to the epic game with a tremendous amount of effort focused on the late game.

New Game Scenarios: 11 new scenarios custom-designed by the team at Firaxis and some members of the Civ Fan Community.

New Civilizations: 10 new civilizations, such as Portugal, Babylonians, and Netherlands and their associated unique units and buildings.

More Civilization Leaders: Sixteen new leaders, both for the new civilizations as well as additional leaders for existing civilizations, including Hammurabi of the Babylonians, Abraham Lincoln of the United States, and Sitting Bull of the Native Americans.

Corporations: A new game feature similar to religion allows players to found companies and spread them throughout the world. Each corporation provides benefits in exchange for certain resources.

Espionage: Now available earlier in the game, this feature offers players many new ways to spy on opponents, stir citizen unrest and defend government secrets.
Events: New random events - such as natural disasters and pleas for help or demands from their citizens - challenge players with obstacles that must be overcome for their civilization to prosper.

New Wonders: Five new wonders await discovery, including the Statue of Zeus, Cristo Redentor, the Shwedagon Paya, and the Mausoleum of Maussollos.

Expanded Space Victory: Winning the race to Alpha Centauri will now require more strategic planning and tactical decision making.

Apostolic Palace: The United Nations is available earlier in the game, providing a way to win a diplomatic victory earlier. In addition, new resolutions expand the available diplomatic options.

Advanced Starts: A major fan request, this new feature enables players to 'buy' components of a custom-tailored empire and begin play in the later part of the game, allowing one to experience many of the new features of the expansion in a shorter amount of time.

Advanced AI: The greatly-enhanced AI now relies more on smart play and less on handicap bonuses to remain competitive, providing a more consistent challenge throughout the course of the game, both economically and militarily. The ways in which the AI attempt to achieve victory have also been expanded.",,,,,,,,
17875,5,Shooter,32,Indie,,,Toxikk,80,"Frag like it's 1999! Toxikk plays as if today's military shooters never existed. The game combines the simple and intuitive mechanics of old-school FPS giants with a fresh setting, slick graphics and our vision to carefully evolve the genre with some new ideas elaborated with Arena-FPS enthusiasts.",,,,,,,,
88659,,,,,,,Special Enquiry Detail: Engaged to Kill,80,,,,,,,,,
87101,,,,,,,Dogmelon Solitaire,80,,,,,,,,,
20402,4,Fighting,5,Shooter,32,Indie,Demon's Crystals,80,"Demon's Crystals is a frenetic twin stick shooter where you guide the Urican demons through countless hazards in order to restore peace to the world. A variety of weapons and power-ups will help you defeat the massive enemy hordes. The Urican have always been at the top of the food pyramid, but one day three mysterious beings arrived causing the once peaceful inhabitants of the world to become aggressive and destructive. Now these astral demons must fight to survive.",33,Arcade,,,,,,
53079,13,Simulator,15,Strategy,24,Tactical,Gladiabots,80,"AI COMBAT ARENA - Assemble your robot squad, construct their AI and send them in the battle arena to see your strategy play out. Iterate, improve and repeat until you outsmart all your opponents and friends online.",32,Indie,,,,,,
32411,8,Platform,31,Adventure,32,Indie,Conan the mighty pig,80,"Conan the mighty pig as a relaxing action-adventure exploration game. In your quest to find all the lost truffles you must avoid forest creatures and eat plants to gain special powers.

There are many interconnected area to explore, including mountain and caves.
An extension on the freeware flash game- this is your chance to own your very own copy of this highly addictive game for your Steam library",,,,,,,,
24840,9,Puzzle,31,Adventure,32,Indie,Beglitched,80,"Beglitched is a game about insecurity, in our computers and ourselves. In a pastel world of networks where nobody truly knows what they’re doing, hacking is a magical art and the notorious Glitch Witch is the most premium archmagi of the net. Through what appears to be nothing more than random circumstance, YOU are her new apprentice. You must use your wits and cunning to unravel the mechanisms of an alien computer and survive amongst a veritable web of clowns, leftclickers, and filedraggers.",,,,,,,,
32889,13,Simulator,14,Sport,,,Eleven: Table Tennis VR,80,"The first virtual reality ping pong experience available on Steam! Single and Multiplayer virtual reality ping pong. Play a 1 vs. 1 , against opponents online, or a slew of mini games to hone your skills.",,,,,,,,
88866,7,Music,33,Arcade,,,Magic Tiles 3: Piano Games 2,80,"Let us firstly show you some of Magic Tiles 3 key features:
1.	Appealing, modern and diverse music genres – Say “No” to One size fits All! We have over 200 songs waiting for you to conquer. 
2.	Finely-built Online mode – connect with countless players all around the world. You can also invite your friends into a room and battle each other. 
3.	Weekly tournament comes with irresistible rewards 
4.	Festive and sophisticated game design.
5.	Band mode where you can play with additional instruments such as guitar, piano, and so many more.

Don't wait any longer! Come and play Magic Tiles 3 on your mobile - One of the best free new games 2017!

Game’s rules:
1.	Tap the black tiles 
2.	Avoid the white tiles 
3.	Fasten your speed and polish your skills 

Log in to your Facebook account and share data on multiple devices

So, get ready and try out the piano games for free! The attractive piano online which is more challenging than you could imagine. 

Besides, to better the game’s performance and offer a customized user experience based on your location we do ask for permission to access to your storage and location.

Become a real pianist now! 

*Support: 
Are you having any problems? Send the email to support@amanotes.com or contact us in the game by going to Settings > FAQ and Support.",,,,,,,,
35978,9,Puzzle,31,Adventure,32,Indie,Unhack,80,Unhack is a visual novel x puzzle game that explores the nature of greed. Destroy the 5K Worm alongside fully voiced AI companions!,34,Visual Novel,,,,,,
9495,5,Shooter,13,Simulator,15,Strategy,Squad,82.99236653487937,"Squad is a large scale combined arms multiplayer first-person shooter emphasizing combat realism through communication, team play, emphasizing strong squad cohesion mechanics as well as larger-scale coordination, tactics, and planning. It features 20 large open maps, vehicle-based combined arms gameplay, and player-constructed bases to create a heart-thumping, visceral gaming experience with split-second decision-making in real-world scale firefights.",24,Tactical,32,Indie,,,,
8351,12,Role-playing (RPG),13,Simulator,15,Strategy,Tabletop Simulator,81.1812223787581,"Tabletop Simulator is the only simulator where you can let your aggression out by flipping the table! There are no rules to follow: just you, a physics sandbox, and your friends. Make your own games and play how you want! Unlimited gaming possibilities!",32,Indie,35,Card & Board Game,,,,
237,13,Simulator,15,Strategy,,,SimCity 3000,81.58136882053765,"SimCity 3000, released in 1999 as the third major installment in the SimCity series, continues its successful course as a city building simulation game. In SimCity 3000 new tools have been introduced to create and control the city build-ups. Recreate the world's greatest cities using predefined landscapes such as San Francisco or Berlin and landmark buildings like the Empire State Building or Big Ben. Negotiate and barter with neighbouring cities to strengthen your metropolis and seal contracts to import water or get rid of huge amounts of waste.",,,,,,,,
91083,9,Puzzle,33,Arcade,,,Spillz,80,"Spillz is a hilarious and outrageously fun puzzle game!

Remove the piled up blocks to send your container crashing to the ground, but be careful not to move too quickly or risk spilling your balls!

The more balls in your container once you reach the bottom of the level, the more stars you'll earn!

Play across a huge variety of levels, all designed to test your block-busting, ball-holding skills!

Or face up to endless mode and see how far you can fall before losing all your balls!

Earn XP and unlock awesome new upgrades like new cups, backgrounds and balls!",,,,,,,,
87695,,,,,,,Super Ninja Square Attack,80,,,,,,,,,
10917,8,Platform,,,,,Skullmonkeys,84.67620109472783,"Something has gone seriously wrong in Klayman's homeland -- Klogg, an evil megalomaniac, wants to destroy the land and basically rule over anything and everyone. Because the task can get difficult at times, he has enlisted the service of fearsome ape-like creatures, Skullmonkeys, to aid in the destruction of planet Idznak. Needless to say, it is up to the player to stop Klogg and his devious plans. 
 
Much like The Neverhood, Skullmonkeys is a 2D platformer built entirely of Claymation characters, enemies, and environments. Throughout the game's seven worlds spanning ninety levels, the basic objective of each is to destroy as many Skullmonkeys as possible. Destroying the simians can be done one of two ways: firing projectile weapons or butt-bouncing off their heads.",,,,,,,,
31799,9,Puzzle,31,Adventure,,,New York Mysteries: The Lantern of Souls,80,"As a journalist, Laura James is again brought in to investigate a strange murder. What starts as a routine investigation quickly takes a dark turn.

New York Mysteries: The Lantern of Souls is an adventurous hidden object game with puzzles and mini-games. It tells about dangerous and mysterious investigation of a brave journalist Laura James.",,,,,,,,
10057,14,Sport,15,Strategy,31,Adventure,Bloodsports.TV,80,"Bloodsports.TV is a co-op top-down Hero Defense game. In this spin-off set in the world of Krater, take on waves of incoming enemies and bosses in this old school, fast-paced approach to strategic co-op games. Protect the glorious Missile Silo - locked on and ready to be fired at villages for a fresh supply of volunteers.

Team up with your friends and form a murderous crew from a variety of Gladiators, each with their own unique abilities and styles. Shoot, smash, stomp, electrocute, drain and melt your enemies (and occasionally heal your allies) to become a legendary Gladiator. Achieve higher scores and climb global leaderboards with your friends to become the greatest crew of Gladiators in the world.",32,Indie,,,,,,
53877,13,Simulator,15,Strategy,,,Vacation Mogul,80,"First, some bad news: a rich uncle you didn't know you had has passed away. Now, some good news: he bestowed his entire estate to you and your sister! Now, more bad news: your sister is missing AND your uncle's lawyer has stolen her inheritance! Can you solve the mystery behind her disappearance and reclaim what belongs to her?
The tourism business has never been easier or more fun than in Vacation Mogul, a real estate management game that challenges you to make more money than you ever dreamed possible. You'll become one of the rich and powerful as you buy and sell land, turn bungalows into ritzy hotels and build specialty shops and other attractions, all with a finger tap. Just be sure to keep one eye on your resources and the other on your bottom line!",,,,,,,,
99118,12,Role-playing (RPG),,,,,Dragalia Lost,83.93464501086922,Dragalia Lost is a swipe-controlled action RPG about the bonds shared between humans and dragons. Conquer your enemies using an array of powerful attacks and special skills and even by transforming into a dragon yourself!,,,,,,,,
4006,31,Adventure,,,,,Metal Gear Solid: The Twin Snakes,81.07400794919283,"The Twin Snakes features graphical improvements over the original, new cutscenes written and directed by Ryuhei Kitamura, and gameplay functions originally introduced in Metal Gear Solid 2: Sons of Liberty. The game also includes a revised translation with re-recorded voice acting using all of the original English voice cast. Hideo Kojima and Shigeru Miyamoto oversaw development of the game. It was also intended to allow the player to play Metal Gear Solid as it was meant to be played",,,,,,,,
11813,13,Simulator,32,Indie,,,Universe Sandbox,81.69742305725927,"Create and destroy on an unimaginable scale... with a space simulator that merges real-time gravity, climate, collision, and material interactions to reveal the beauty of our universe and the fragility of our planet. Includes VR support for HTC Vive, Oculus Rift+Touch, and Windows Mixed Reality.",,,,,,,,
32432,31,Adventure,32,Indie,,,Potato Thriller: Steamed Potato Edition,80,"Known for deep frying his victims, Potato Man is the most notorious serial killer out there...",,,,,,,,
76122,12,Role-playing (RPG),31,Adventure,32,Indie,Project 5: Sightseer,80,"Open world multiplayer sandbox game. Explore the procedural world, discover resources and artifacts, build outposts, research technologies -- all together with your friends.",,,,,,,,
17279,4,Fighting,5,Shooter,13,Simulator,Angels Fall First,80,"Angels Fall First is a first person combined-arms sci-fi wargame.
From commanding the battle standing on the bridge of your flagship all the way down to frantic infantry firefights - AFF brings together all the combat you ever wanted.
Featuring tactical team-oriented gameplay and offering a wide selection of weapons, tools, vehicles and spacecraft, AFF focuses on objective-based scenarios with a high degree of replayability, playable both online and offline.",15,Strategy,32,Indie,,,,
10513,9,Puzzle,32,Indie,,,Lexica,80,"The unique word puzzle which combines the skill of Sudoku with the knowledge of Scrabble. Lexica has been featured in a number of UK daily newspapers but is now available for the first time in an interactive form.

Slide the letters into position to form words and solve the puzzle. It’s easy to get started, watch the tutorial, pick a level of difficulty to suit you and get puzzling. Improve your times, work through the levels and become a Lexica word master. Lexica is packed with word puzzles in 3 levels of difficulty.",,,,,,,,
8175,12,Role-playing (RPG),25,Hack and slash/Beat 'em up,31,Adventure,Diablo: Hellfire,82.2480431742288,"Stoked by the forges of Hellfire burns the first and only authorized expansion of the Diablo universe. This fiery new tale finds you face-to-face with the evil of Na-Krul. Once the servant of Diablo, now this hideous demon plans to depose his master as the lord of all evil.
In this all-new single player missing, you alone must descend into new levels of danger. Exploring never-before-seen depths of savage brutality. Gain new weapons, powers and strengths in the attempt to defeat the demon Na-Krul. Then, if you live, battle an even stronger Diablo than ever before",,,,,,,,
11837,8,Platform,12,Role-playing (RPG),31,Adventure,Treasure Adventure Game,83.47810092057712,"Treasure Adventure Game is a freeware open-world, platform adventure game developed by Stephen Orlando. It includes a 1 hour original sound-track composed by Robert Ellis",32,Indie,,,,,,
34093,32,Indie,,,,,Rubber Ducky and the Rainbow Gun,80,"Rubber Ducky has found a Rainbow Gun during a rainstorm of colored weaponry! The Spikies love to be zapped with Rainbow Guns - so much, in fact, that they'll teleport away to tell the other Spikies about it. Follow Rubber Ducky as he spreads laser-ed goodwill in this shooter-meets-plushie-toy romp!",,,,,,,,
89033,,,,,,,NetHackCocoa,80,,,,,,,,,
36636,,,,,,,The King of Fighters XIV Steam Edition,80,"THE KING OF FIGHTERS XIV finally hits STEAM! KOF XIV is back with its classic 2D gameplay and ""3-on-3 TEAM BATTLE"" game system but evolved to 3D! 54 charismatic fighters are about to clash in this new chapter of KOF!",,,,,,,,
8775,10,Racing,,,,,Micro Machines 2: Turbo Tournament,84.3974071114772,"Micro Machines 2: Turbo Tournament featured cars that require different handling techniques for each course and also hovercraft and helicopters. There are different playing modes including ""head-to-head"", in which each player earns points by driving a full screen ahead of the opponent. TV presenter Violet Berlin features as a playable driver. The MS-DOS version featured a track editor.
A selling point for the Sega Genesis/Mega Drive version was the J-Cart, a cartridge including two control ports, thus eliminating the need for a 4-player adaptor. It also included a 'pad-sharing' feature which allowed 2 players to share a single joypad; thus it enabled 8 players to compete simultaneously, on certain tracks.",,,,,,,,
90510,13,Simulator,,,,,Demolition Physics,80,"Demolition Physics - demolition simulator in 3D with real physics.
10 types of explosions: from the fiery trail to the atomic explosion. Each explosion has its own distinctive features and different impacts on the destruction.
In addition, play with ragdoll physics. Manage a shock wave and crush walls with ragdolls.",,,,,,,,
87714,,,,,,,Amazing Escape,80,,,,,,,,,
126735,31,Adventure,32,Indie,,,Ether Loop,80,"Ether Loop is a hardcore fast-paced bullet hell with roguelike elements. Descend the unforgiving depths of a mysterious world, encounter challenges, discover dynamic environments and fight ruthless creatures while unveiling the secrets of Ether Loop.",,,,,,,,
129352,12,Role-playing (RPG),32,Indie,,,Yokai's Secret,80,"""Yokai's secret"" is a decrypt game with ecchi girls. The ""Country of Yamato"" once had cherry blossoms, and Yokai lived in peace with human beings. One day, however, the Yokai suddenly began to riot. Many human beings have lost their trace forever, and the world has lost its color.",,,,,,,,
87395,,,,,,,Ideal Solitaire,80,,,,,,,,,
87325,,,,,,,Poker Cruncher: Expert Odds,80,,,,,,,,,
91985,35,Card & Board Game,,,,,Jaipur: the board game,80,"Jaipur is a fast-paced card game for two players with a blend of tactics, risk and luck. You are one of the most powerful traders in Jaipur, the capital city of Rajasthan. You and your opponent duel to demonstrate to the Maharajah that you can earn a greater profit than your competition. At the end of a round, one player receives the Maharajah's seal of excellence, and the first player to earn two seals of excellence wins the privilege of being invited to the Maharajah's court!",,,,,,,,
129677,9,Puzzle,15,Strategy,31,Adventure,Boris and the Dark Survival,80,"Play as Boris the Wolf, the cartoon companion of Bendy, as you hunt throughout the abandoned cartoon studio for the supplies Boris needs to keep going. You’re not alone! The monstrous Ink Demon stalks you at every turn. Beware the sound of his beating heart as he creeps up from behind and catches you in his dripping gaze. No where is safe. Yet secrets lie in wait for those adventurous enough to seek them out.",32,Indie,,,,,,
87086,,,,,,,Kids dinosaur puzzles and number games,80,,,,,,,,,
131819,4,Fighting,13,Simulator,14,Sport,Victory Road,80,"Victory Road is a boxing simulator that uniquely puts you in the role of the coach, not the boxer! As a coach, the fate of your boxer’s career, and potentially his life, is in your hands. Raise your boxer and utilize various strategies to climb up the ranking board. 
 
In Victory Road, players will assume the role of a boxing coach and meticulously plan each day’s training and meals. Players will be able to customize their boxer through adjusting his training routine to emphasize the growth of specific stats, altering his fighting style, and changing his equipment and special techniques. Matches take place in real-time using a fighting game-inspired engine, and can be won or lost depending on the advice shouted to your boxer. Boxers will gradually learn unique fighting styles, combos, and techniques depending on how the player guides him.",15,Strategy,25,Hack and slash/Beat 'em up,32,Indie,,
86856,12,Role-playing (RPG),13,Simulator,,,Ultimate Jungle Simulator,80,"Dash into your newest adventure as a powerful Gorilla, crafty Lemur, or a deadly Tiger! Choose from TEN PLAYABLE ANIMALS! Hunt down food in the rainforest, raise your family, and unlock exciting new playable animals as you experience life in a beautiful yet dangerous Jungle!

Download the Ultimate Jungle Simulator today while it's 50% OFF for a very limited time!

Brand New Features
REALISTIC SIMULATOR
You'll need to maintain your health, hunger, thirst, and energy while ruling over the Jungle!

TEN PLAYABLE ANIMALS
Choose from your favorite species of forest animals in a single game! Become a Tiger, Lemur, Frog, Gorilla, Macaw Parrot, Leopard, Panda, Sloth, Snake, and a Chimpanzee! Each species has their own families, experience, and levels!

DANGEROUS BOSS BATTLES
Test your skills against SIX thrilling boss battles! A massive serpent lurks in a hidden cove waiting to strike! The King of the Jungle awaits any challenger in his domain!

BUILD YOUR FAMILY
Dominate other animals or bring them a treat to recruit them to your family! Customize and play as any animal in your pack and create a powerful family!

RAISE YOUR BABIES
Breed babies that will grow into powerful members of your family! Care for you babies while they are are young, finding food for them and carrying them in your mouth!

CUSTOMIZE YOUR ANIMAL
Choose your animal’s name, appearance, skills, and attributes to complement your pack members and become a more powerful group!

LEVEL UP YOUR ANIMAL
Gain experience by catching and eating your prey, escaping predators, caring for your family, and completing missions! Level up your animal to increase their health and attack damage, earn points to upgrade your stats, and increase the size of your pack!

EARN STAT POINTS
Stat Points can be used to provide bonus’s to traits like Health, Critical Attack Chance, Run Speed, and much more! 

UPGRADEABLE BUFFS
Buff Points can be used to upgrade your Hiss and Roar Buffs, which create temporary Stat Boosting auras around your animal when active! 

RAGDOLL PHYSICS
Your prey now realistically dangles from your jaws as you carry and drag them!

DYNAMIC WEATHER AND DAY/NIGHT CYCLE
Procedural weather system with unique storms, clouds, sun, and stars!

MASSIVE REALISTIC 3D ENVIRONMENT
Explore a world so big we created TWENTY FOUR unique dens for your animals to live in! Hunt in the dense jungle, build your home high in the trees, and brave piranha filled waters in the swamp!

DOZENS OF ENEMIES
Hunt down animals like tiger, leopard, gorilla, chimpanzee, toucan, snake, fish, turtle, elephant, bat, monkey, wildebeest, crocodile, giraffe, squirrel, flamingo, frog, iguana, lion, panda bear, parrot, lemur, sloth, warthog and many more!

OPTIONAL BLOOD EFFECTS
If you are of age or have your parents permission, turn on the BRAND NEW blood effects for added combat ferocity!

GLUTEN-FREE PROMISE
With all of our games you will always get the full game with no ads or additional purchases!

Download the Ultimate Jungle Simulator to transport yourself into a dense rainforest filled with dangerous creatures and live the life of your favorite wild animal!

If you liked living in the Jungle then you'll love our other animal simulators! Download our Ultimate Cat Simulator and live as a wild feline in the city, or try the Ultimate Wolf Simulator and howl at the moon with your pack of wolves!

Give us a shout and let us know what you want to play next!
facebook.com/glutenfreegames
twitter.com/glutenfreegames",,,,,,,,
131606,12,Role-playing (RPG),13,Simulator,31,Adventure,The Horrorscope,80,"You will answer a series of questions that will reveal your potential fate. These questions may make you uncomfortable, but with great knowledge comes great sacrifice. Can you make it all the way through The Horrorscope, and if you do, are you sure you want the answers you seek?",32,Indie,34,Visual Novel,,,,
35602,31,Adventure,32,Indie,,,199X,80,"In 199X, you control Clara. That's the problem.",,,,,,,,
27986,12,Role-playing (RPG),13,Simulator,31,Adventure,Frisky Business,80,"You are Mr. Falco Frisk, private detective of Frisk Investigative Solutions! Develop your relationships with your team as you take on your very first case. Dive into a sexy and strange adventure of hot babes and killer clowns!",,,,,,,,
121976,10,Racing,13,Simulator,32,Indie,Drift of the Hill,80,In DOTH you will have to master the art of drifting in the mountain passes!,,,,,,,,
7384,14,Sport,,,,,NCAA March Madness 08,80,,,,,,,,,
87713,,,,,,,U-Boot - submarine game,80,,,,,,,,,
111252,9,Puzzle,12,Role-playing (RPG),13,Simulator,Hentai Girl Betty,80,Relax class puzzle game to keep you in a good mood,32,Indie,,,,,,
14986,12,Role-playing (RPG),,,,,Legend of Mana,80.55431147755331,"While incorporating action role-playing game elements from the three games which preceded it, Legend of Mana has its own distinct style of gameplay. Most notably, it gives the player the ability to shape the game's world of Fa'Diel according to his or her desires, a system which was incorporated through the use of ""artifacts,"" which are gained as the player progresses through the game. The player uses the artifacts to create different towns, dungeons, etc., called ""Lands"", to venture to and explore. This creates a non-linear gameplay, since the game is driven by a series of what would be considered side-quests in other games. Legend of Mana features three different plots which can occur simultaneously, and which do not necessarily need to be completed for the player to finish the game.

Legend of Mana was a financial success in Japan. While the game garnered considerable praise for its graphics and presentation, many critics and fans were turned off by the game's lack of a main storyline.",,,,,,,,
26665,32,Indie,,,,,Tattletail,80,"Tattletail is a short, story-driven first person horror game about everyone's favorite talking toy from the 90's. You opened your Tattletail before Christmas, and now he won't stay in his box. Can you keep him out of trouble until Christmas day? Or will Mama Tattletail find her baby and hunt you down first? I heard she was recalled after she ate a kid's eyes out. Just a rumor.",,,,,,,,
87269,,,,,,,Checkers Premium,80,"The #1 Checkers app for iOS just got better. Play against your Game Center friends or random opponents using our new turn-based multiplayer feature! 

Checkers Premium supports both 1 player and 2 player gameplay, so you can play against friends or test your skills against a challenging computer opponent. 

Our new turn-based network play feature allows you to play up to 16 simultaneous network games against your Game Center friends or random network opponents over Wi-Fi or 3G. 

Checkers Premium includes a host of exciting features, including:

* Great graphics and awesome sound effects
* Configurable player names and score tracking 
* Outstanding AI engine provided by renowned AI researcher Martin Fierz 
* Fully configurable 1 player difficulty level 
* Undo function 
* Option to enable / disable forced captures
* Automatic save when you exit the app

Checkers Premium currently plays according to American Checkers / English Draughts rules.",,,,,,,,
47526,12,Role-playing (RPG),,,,,Miracle Warriors: Seal of the Dark Lord,82.055587182206,"Japanese RPG. Two editions exist, one for the MSX1 on cartridge, and one for the MSX2 on 3.5"" diskette.

The seal of the Dark Lord Terarin has been broken and Terarin has been unleashed into the world again. She has stolen the Golden Seal and opened pandora's box, unleashing evil creatures into the world. A young hero is tasked by a king to stop Terarin. He must step into footsteps of Iason, a shepherd that once accidentally unleashed Terarin and fought to seal the Dark Lord again. The hero must enlist the aid of three companions, Guy the warrior, Medi the amazon and Treo the pirate (called Turo in the manual) and find the three keys to Terarin's lair. To face the Dark Lord, they must find the mystical weapons and armor of old and then defeat Terarin and seal the Dark Lord from the world.",,,,,,,,
6987,8,Platform,25,Hack and slash/Beat 'em up,31,Adventure,El Shaddai: Ascension of the Metatron,80.08894682560816,"Developed by a hugely-talented, Tokyo-based team headed by the legendary Sawaki Takeyasu (Devil May Cry) and Masato Kimura (Okami, Viewtiful Joe) El Shaddai: Ascension of the Metatron, draws players into a rich storyline inspired by events in the Old Testament's apocryphal 'Book of Enoch.' In the game, players take on the role of Enoch and must harness his natural combat skills to master a range of powerful and Heavenly weapons under the guidance of the watchful Archangels. Only then will he be able to deliver the souls of the Fallen Angels and spare the world from a great flood ordered by Heaven.",,,,,,,,
35970,4,Fighting,8,Platform,32,Indie,Armed with Wings: Rearmed,80,You are the sword; cut down your foes with steel and thunder. You are the wings; explore the skies and uncover unreachable mysteries. Embark on a journey through a vicious world ruled by darkness and imperial tyranny - the lands of Blackmist.,,,,,,,,
90870,13,Simulator,,,,,Virtual Villagers 3 for iPad,80,"Virtual Villagers: The Secret City is the third chapter in the award-winning Virtual Villagers series from the creators of Fish Tycoon and Virtual Families. This is the same game that became a best-selling Windows and Mac sensation! 

Care for and nurture a tribe of little people by teaching them the basics of survival. Grow a small village in your iPad: your little villagers have food needs, housing needs, technologies to research and diseases to fight! As the tribe grows and prospers, the villagers become curious about the ruined city they have discovered and the secrets it holds. 

The game continues to progress in true real time, even when your iPad is turned off, so don’t forget to check in regularly to care for your tribe, help them gain skills and technology, and enable them to discover the secrets that lay waiting for them. How will you lead your tribe? 

More about Virtual Villagers: The Secret City:

* Real-time weather! Clouds, fog, and sudden downpours that drench your tribe.
* Real-time game play, with new surprises every time you turn on the game! 
* Discover who among your tribe is destined to become Chief!
* Investigate and rebuild the remains of a ruined city!
* Find new sources of food for your villagers!
* Help your villagers make a variety of unique potions from hidden herbs, many with unpredictable effects.
* Dozens of new collectibles for children to retrieve.
* Raise children who resemble their parents.
* Watch your villagers thrive, and then grow old, slow and grey.
* Help your villagers unravel the mysteries of Isola!

Virtual Villagers have been awarded with:

* Sim Game of the Year – Game Tunnel
* The Zeebys – Gamezebo
* Parents Choice Recommended Award
* iParenting Media Award


Recommended for people who enjoy casual sims and adventure stories like the Lost TV series and Survivor!

Visit our Official Virtual Villagers site at www.VirtualVillagers.com for instructions, strategy guides, and much more!",,,,,,,,
36438,12,Role-playing (RPG),31,Adventure,32,Indie,Super Chibi Knight,80,The Kingdom of Oukoku is threatened by the spicy influence of General Tso. Citizens have placed their hope in a small knight who fits the requirements of ancient legends. Which path will the Chibi Knight choose... the path to the mysterious Island of Mahou to learn spells from its sorcerers or the path to the Beastmaster mountains to summon and ride an array of ferocious animals? Your choice will determine Oukoku's fate!,,,,,,,,
16973,13,Simulator,15,Strategy,,,Lunar Lander,81.20942914970223,"Lunar Lander is an arcade game released by Atari, Inc. in 1979, which uses a vector monitor to display vector graphics. The object is to pilot a lunar landing module to a safe touchdown on the moon.",,,,,,,,
88658,,,,,,,Million Dollar Adventure,80,,,,,,,,,
2547,4,Fighting,8,Platform,9,Puzzle,Zool,82.93901611218679,"Zool is a fast-paced side-scrolling platformer. The protagonist can run, jump, climb walls, and shoot enemies. Power-ups for Zool are scattered across the levels. These include life-spending hearts, smart bombs, shields, more powerful jump-skill and a twin Zool. This ""twin"" makes imitates the original's motions a few seconds after he performs them.",14,Sport,,,,,,
